Zeit,Breitengrad,Längengrad,Höhe,Speed,Genauigkeit
1544190758848,N 51° 26' 48,51452",E 7° 16' 19,46324",172.594772339,1.372953,9.033743
1544190759836,N 51° 26' 48,48418",E 7° 16' 19,39339",172.800003052,1.397105,9.697025
1544190760817,N 51° 26' 48,4576",E 7° 16' 19,31548",173.107055664,1.421475,10.74305
1544190761818,N 51° 26' 48,42591",E 7° 16' 19,22907",173.460403442,1.454585,10.701391
1544190762817,N 51° 26' 48,39972",E 7° 16' 19,14847",174.012374878,1.258748,10.618087
1544190763805,N 51° 26' 48,3803",E 7° 16' 19,07225",174.458328247,1.117463,10.55374
1544190764813,N 51° 26' 48,36613",E 7° 16' 18,99542",174.667007446,1.235911,10.773326
1544190765823,N 51° 26' 48,3507",E 7° 16' 18,91582",174.853652954,1.312761,10.000971
1544190766811,N 51° 26' 48,33602",E 7° 16' 18,83613",175.197158813,1.348534,10.792917
1544190767819,N 51° 26' 48,31891",E 7° 16' 18,75987",175.500137329,1.375498,11.853039
1544190768807,N 51° 26' 48,28797",E 7° 16' 18,69438",175.697906494,1.190758,12.180222
1544190769810,N 51° 26' 48,2497",E 7° 16' 18,64259",176.201156616,1.051942,12.760296
1544190770861,N 51° 26' 48,22186",E 7° 16' 18,59136",176.458709717,1.147411,12.445471
1544190771839,N 51° 26' 48,23947",E 7° 16' 18,59647",176.53817749,1.189323,12.404631
1544190772838,N 51° 26' 48,26036",E 7° 16' 18,60144",176.53817749,1.01656,8.242694
